25g -386.914g 7g
24g -391.811g 7g
23g -396.898g 7g
22g -402.176g 7g
21g -407.642g 7g
20g -413.293g 7g
19g -419.132g 7g
18g -425.162g 7g
17g -431.391g 7g
16g -437.826g 7g
15g -444.469g 7g
14g -451.312g 7g
13g -458.345g 7g
12g -465.561g 7g
11g -472.95g 7g
10g -480.518g 7g
9g -488.282g 7g
8g -496.241g 7g
7g -504.396g 7g
6g -512.753g 7g
5g -521.305g 7g
  
4g -530.059g 7g
5g -521.299g 7g
6g -512.751g 7g
7g -504.417g 7g
8g -496.289g 7g
9g -488.355g 7g
10g -480.617g 7g
11g -473.078g 7g
12g -465.726g 7g
13g -458.562g 7g
14g -451.586g 7g
15g -444.801g 7g
16g -438.209g 7g
17g -431.816g 7g
18g -425.62g 7g
19g -419.618g 7g
20g -413.81g 7g
21g -408.194g 7g
22g -402.769g 7g
23g -397.535g 7g
24g -392.493g 7g
25g -387.642g 7g
26g -382.981g 7g
27g -378.512g 7g
28g -374.233g 7g
29g -370.147g 7g
30g -366.253g 7g
31g -362.551g 7g
32g -359.04g 7g
33g -355.722g 7g
34g -352.595g 7g
35g -349.66g 7g
36g -346.917g 7g
37g -344.364g 7g
38g -342.004g 7g
39g -339.834g 7g
40g -337.857g 7g
41g -336.072g 7g
42g -334.479g 7g
43g -333.077g 7g
44g -331.867g 7g
45g -330.849g 7g
46g -330.022g 7g
47g -329.386g 7g
48g -328.943g 7g
49g -328.692g 7g
50g -328.631g 7g
  
51g -328.761g 8g
52g -329.081g 8g
53g -329.592g 8g
54g -330.297g 8g
55g -331.194g 8g
56g -332.283g 8g
57g -333.564g 8g
58g -335.036g 8g
59g -336.7g 8g
60g -338.556g 8g
61g -340.606g 8g
62g -342.848g 8g
63g -345.282g 8g
64g -347.907g 8g
65g -350.722g 8g
66g -353.728g 8g
67g -356.925g 8g
68g -360.314g 8g
69g -363.894g 8g
70g -367.667g 8g
71g -371.63g 8g
72g -375.784g 8g
73g -380.132g 8g
74g -384.672g 8g
75g -389.406g 8g
76g -394.332g 8g
77g -399.448g 8g
78g -404.755g 8g
79g -410.254g 8g
80g -415.944g 8g
81g -421.824g 8g
82g -427.896g 8g
83g -434.16g 8g
84g -440.619g 8g
85g -447.277g 8g
86g -454.13g 8g
87g -461.173g 8g
88g -468.405g 8g
89g -475.826g 8g
90g -483.433g 8g
91g -491.227g 8g
92g -499.209g 8g
93g -507.383g 8g
94g -515.753g 8g
95g -524.324g 8g
  
96g -533.1g 8g
95g -524.329g 8g
94g -515.765g 8g
93g -507.4g 8g
92g -499.23g 8g
91g -491.252g 8g
90g -483.462g 8g
89g -475.86g 8g
88g -468.445g 8g
87g -461.22g 8g
86g -454.185g 8g
85g -447.339g 8g
84g -440.689g 8g
83g -434.236g 8g
82g -427.977g 8g
81g -421.911g 8g
80g -416.036g 8g
79g -410.352g 8g
78g -404.859g 8g
77g -399.557g 8g
76g -394.447g 8g
75g -389.527g 8g
74g -384.8g 8g
73g -380.265g 8g
72g -375.921g 8g
71g -371.769g 8g
70g -367.811g 8g
69g -364.045g 8g
68g -360.471g 8g
67g -357.088g 8g
66g -353.895g 8g
65g -350.892g 8g
64g -348.08g 8g
63g -345.459g 8g
62g -343.03g 8g
61g -340.793g 8g
60g -338.748g 8g
59g -336.897g 8g
58g -335.238g 8g
57g -333.771g 8g
56g -332.496g 8g
55g -331.413g 8g
54g -330.522g 8g
53g -329.821g 8g
52g -329.312g 8g
51g -328.994g 8g
50g -328.868g 8g
49g -328.933g 8g
48g -329.19g 8g
47g -329.638g 8g
46g -330.277g 8g
45g -331.11g 8g
44g -332.135g 8g
43g -333.352g 8g
42g -334.759g 8g
41g -336.357g 8g
40g -338.147g 8g
39g -340.128g 8g
38g -342.302g 8g
37g -344.668g 8g
36g -347.225g 8g
35g -349.975g 8g
34g -352.915g 8g
33g -356.048g 8g
32g -359.371g 8g
31g -362.886g 8g
30g -366.593g 8g
29g -370.493g 8g
28g -374.584g 8g
27g -378.868g 8g
26g -383.343g 8g
25g -388.01g 8g
24g -392.868g 8g
23g -397.917g 8g
22g -403.157g 8g
21g -408.587g 8g
20g -414.209g 8g
19g -420.021g 8g
18g -426.025g 8g
17g -432.221g 8g
16g -438.612g 8g
15g -445.198g 8g
14g -451.979g 8g
13g -458.956g 8g
12g -466.124g 8g
11g -473.481g 8g
10g -481.025g 8g
9g -488.755g 8g
8g -496.671g 8g
7g -504.776g 8g
6g -513.084g 8g
5g -521.608g 8g
  
4g -530.347g 8g
5g -521.606g 8g
6g -513.069g 8g
7g -504.736g 8g
8g -496.603g 8g
9g -488.666g 8g
10g -480.922g 8g
11g -473.37g 8g
12g -466.007g 8g
13g -458.835g 8g
14g -451.852g 8g
15g -445.061g 8g
16g -438.463g 8g
17g -432.058g 8g
18g -425.844g 8g
19g -419.822g 8g
20g -413.992g 8g
21g -408.353g 8g
22g -402.905g 8g
23g -397.649g 8g
24g -392.585g 8g
25g -387.713g 8g
26g -383.032g 8g
27g -378.548g 8g
28g -374.258g 8g
29g -370.161g 8g
30g -366.253g 8g
31g -362.534g 8g
32g -359.005g 8g
33g -355.666g 8g
34g -352.519g 8g
35g -349.564g 8g
36g -346.802g 8g
37g -344.233g 8g
38g -341.856g 8g
39g -339.672g 8g
40g -337.68g 8g
41g -335.88g 8g
42g -334.269g 8g
43g -332.849g 8g
44g -331.62g 8g
45g -330.582g 8g
46g -329.736g 8g
47g -329.083g 8g
48g -328.621g 8g
49g -328.351g 8g
50g -328.273g 8g
  
51g -328.387g 9g
52g -328.693g 9g
53g -329.19g 9g
54g -329.878g 9g
55g -330.759g 9g
56g -331.83g 9g
57g -333.092g 9g
58g -334.547g 9g
59g -336.192g 9g
60g -338.03g 9g
61g -340.061g 9g
62g -342.285g 9g
63g -344.701g 9g
64g -347.308g 9g
65g -350.106g 9g
66g -353.095g 9g
67g -356.274g 9g
68g -359.642g 9g
69g -363.203g 9g
70g -366.956g 9g
71g -370.901g 9g
72g -375.04g 9g
73g -379.37g 9g
74g -383.892g 9g
75g -388.605g 9g
76g -393.51g 9g
77g -398.607g 9g
78g -403.895g 9g
79g -409.373g 9g
80g -415.041g 9g
81g -420.901g 9g
82g -426.953g 9g
83g -433.198g 9g
84g -439.638g 9g
85g -446.27g 9g
86g -453.096g 9g
87g -460.113g 9g
88g -467.321g 9g
89g -474.721g 9g
90g -482.309g 9g
91g -490.084g 9g
92g -498.048g 9g
93g -506.205g 9g
94g -514.559g 9g
95g -523.112g 9g
  
96g -531.873g 9g
95g -523.107g 9g
94g -514.55g 9g
93g -506.2g 9g
92g -498.054g 9g
91g -490.104g 9g
90g -482.344g 9g
89g -474.772g 9g
88g -467.387g 9g
87g -460.191g 9g
86g -453.184g 9g
85g -446.37g 9g
84g -439.75g 9g
83g -433.323g 9g
82g -427.09g 9g
81g -421.052g 9g
80g -415.208g 9g
79g -409.555g 9g
78g -404.093g 9g
77g -398.823g 9g
76g -393.745g 9g
75g -388.858g 9g
74g -384.161g 9g
73g -379.655g 9g
72g -375.34g 9g
71g -371.217g 9g
70g -367.286g 9g
69g -363.549g 9g
68g -360.006g 9g
67g -356.656g 9g
66g -353.496g 9g
65g -350.527g 9g
64g -347.748g 9g
63g -345.16g 9g
62g -342.763g 9g
61g -340.558g 9g
60g -338.545g 9g
59g -336.726g 9g
58g -335.1g 9g
57g -333.664g 9g
56g -332.419g 9g
55g -331.366g 9g
54g -330.504g 9g
53g -329.834g 9g
52g -329.356g 9g
51g -329.069g 9g
50g -328.974g 9g
49g -329.072g 9g
48g -329.363g 9g
47g -329.846g 9g
46g -330.52g 9g
45g -331.385g 9g
44g -332.441g 9g
43g -333.688g 9g
42g -335.127g 9g
41g -336.756g 9g
40g -338.575g 9g
39g -340.586g 9g
38g -342.79g 9g
37g -345.186g 9g
36g -347.773g 9g
35g -350.554g 9g
34g -353.53g 9g
33g -356.703g 9g
32g -360.066g 9g
31g -363.616g 9g
30g -367.355g 9g
29g -371.281g 9g
28g -375.396g 9g
27g -379.703g 9g
26g -384.208g 9g
25g -388.911g 9g
24g -393.804g 9g
23g -398.888g 9g
22g -404.166g 9g
21g -409.635g 9g
20g -415.294g 9g
19g -421.144g 9g
18g -427.185g 9g
17g -433.417g 9g
16g -439.841g 9g
15g -446.457g 9g
14g -453.265g 9g
13g -460.266g 9g
12g -467.458g 9g
11g -474.84g 9g
10g -482.413g 9g
9g -490.177g 9g
8g -498.133g 9g
7g -506.285g 9g
6g -514.636g 9g
5g -523.196g 9g
  
4g -531.962g 9g
5g -523.196g 9g
6g -514.633g 9g
7g -506.27g 9g
8g -498.101g 9g
9g -490.122g 9g
10g -482.332g 9g
11g -474.731g 9g
12g -467.32g 9g
13g -460.099g 9g
14g -453.07g 9g
15g -446.234g 9g
16g -439.591g 9g
17g -433.142g 9g
18g -426.888g 9g
19g -420.825g 9g
20g -414.952g 9g
21g -409.268g 9g
22g -403.775g 9g
23g -398.471g 9g
24g -393.36g 9g
25g -388.44g 9g
26g -383.711g 9g
27g -379.176g 9g
28g -374.836g 9g
29g -370.688g 9g
30g -366.731g 9g
31g -362.965g 9g
32g -359.389g 9g
33g -356.002g 9g
34g -352.804g 9g
35g -349.801g 9g
36g -346.994g 9g
37g -344.378g 9g
38g -341.953g 9g
39g -339.72g 9g
40g -337.679g 9g
41g -335.834g 9g
42g -334.184g 9g
43g -332.722g 9g
44g -331.45g 9g
45g -330.369g 9g
46g -329.477g 9g
47g -328.775g 9g
48g -328.265g 9g
49g -327.947g 9g
50g -327.821g 9g
  
51g -327.89g 10g
52g -328.15g 10g
53g -328.603g 10g
54g -329.247g 10g
55g -330.082g 10g
56g -331.108g 10g
57g -332.326g 10g
58g -333.734g 10g
59g -335.335g 10g
60g -337.129g 10g
61g -339.115g 10g
62g -341.293g 10g
63g -343.661g 10g
64g -346.221g 10g
65g -348.971g 10g
66g -351.911g 10g
67g -355.043g 10g
68g -358.369g 10g
69g -361.888g 10g
70g -365.6g 10g
71g -369.505g 10g
72g -373.602g 10g
73g -377.89g 10g
74g -382.369g 10g
75g -387.039g 10g
76g -391.898g 10g
77g -396.95g 10g
78g -402.194g 10g
79g -407.63g 10g
80g -413.255g 10g
81g -419.071g 10g
82g -425.08g 10g
83g -431.284g 10g
84g -437.681g 10g
85g -444.272g 10g
86g -451.056g 10g
87g -458.033g 10g
88g -465.201g 10g
89g -472.557g 10g
90g -480.102g 10g
91g -487.834g 10g
92g -495.756g 10g
93g -503.874g 10g
94g -512.194g 10g
95g -520.724g 10g
  
96g -529.461g 10g
95g -520.733g 10g
94g -512.215g 10g
93g -503.893g 10g
92g -495.761g 10g
91g -487.82g 10g
90g -480.068g 10g
89g -472.505g 10g
88g -465.132g 10g
87g -457.95g 10g
86g -450.961g 10g
85g -444.165g 10g
84g -437.561g 10g
83g -431.15g 10g
82g -424.93g 10g
81g -418.903g 10g
80g -413.069g 10g
79g -407.425g 10g
78g -401.98g 10g
77g -396.729g 10g
76g -391.666g 10g
75g -386.794g 10g
74g -382.109g 10g
73g -377.614g 10g
72g -373.31g 10g
71g -369.197g 10g
70g -365.276g 10g
69g -361.548g 10g
68g -358.011g 10g
67g -354.669g 10g
66g -351.521g 10g
65g -348.564g 10g
64g -345.797g 10g
63g -343.222g 10g
62g -340.839g 10g
61g -338.645g 10g
60g -336.643g 10g
59g -334.833g 10g
58g -333.215g 10g
57g -331.789g 10g
56g -330.555g 10g
55g -329.512g 10g
54g -328.661g 10g
53g -328.001g 10g
52g -327.533g 10g
51g -327.259g 10g
50g -327.177g 10g
49g -327.286g 10g
48g -327.588g 10g
47g -328.08g 10g
46g -328.765g 10g
45g -329.64g 10g
44g -330.706g 10g
43g -331.961g 10g
42g -333.407g 10g
41g -335.043g 10g
40g -336.873g 10g
39g -338.901g 10g
38g -341.12g 10g
37g -343.53g 10g
36g -346.132g 10g
35g -348.924g 10g
34g -351.909g 10g
33g -355.085g 10g
32g -358.452g 10g
31g -362.013g 10g
30g -365.767g 10g
29g -369.714g 10g
28g -373.853g 10g
27g -378.184g 10g
26g -382.706g 10g
25g -387.421g 10g
24g -392.328g 10g
23g -397.426g 10g
22g -402.714g 10g
21g -408.193g 10g
20g -413.862g 10g
19g -419.724g 10g
18g -425.775g 10g
17g -432.018g 10g
16g -438.459g 10g
15g -445.101g 10g
14g -451.938g 10g
13g -458.966g 10g
12g -466.184g 10g
11g -473.589g 10g
10g -481.183g 10g
9g -488.964g 10g
8g -496.934g 10g
7g -505.095g 10g
6g -513.451g 10g
5g -522.007g 10g
  
4g -530.766g 10g
5g -522.013g 10g
6g -513.468g 10g
7g -505.121g 10g
8g -496.967g 10g
9g -489.001g 10g
10g -481.222g 10g
11g -473.629g 10g
12g -466.225g 10g
13g -459.01g 10g
14g -451.985g 10g
15g -445.151g 10g
16g -438.513g 10g
17g -432.074g 10g
18g -425.831g 10g
19g -419.781g 10g
20g -413.922g 10g
21g -408.255g 10g
22g -402.78g 10g
23g -397.495g 10g
24g -392.4g 10g
25g -387.496g 10g
26g -382.783g 10g
27g -378.262g 10g
28g -373.934g 10g
29g -369.797g 10g
30g -365.852g 10g
31g -362.099g 10g
32g -358.54g 10g
33g -355.175g 10g
34g -352.001g 10g
35g -349.018g 10g
36g -346.227g 10g
37g -343.628g 10g
38g -341.221g 10g
39g -339.005g 10g
40g -336.981g 10g
41g -335.149g 10g
42g -333.51g 10g
43g -332.062g 10g
44g -330.807g 10g
45g -329.742g 10g
46g -328.869g 10g
47g -328.188g 10g
48g -327.699g 10g
49g -327.401g 10g
50g -327.295g 10g
  
51g -327.379g 10g
52g -327.654g 10g
53g -328.123g 10g
54g -328.784g 10g
55g -329.637g 10g
56g -330.681g 10g
57g -331.917g 10g
58g -333.348g 10g
59g -334.972g 10g
60g -336.787g 10g
61g -338.792g 10g
62g -340.988g 10g
63g -343.375g 10g
64g -345.954g 10g
65g -348.724g 10g
66g -351.686g 10g
67g -354.841g 10g
68g -358.187g 10g
69g -361.726g 10g
70g -365.458g 10g
71g -369.382g 10g
72g -373.5g 10g
73g -377.808g 10g
74g -382.307g 10g
75g -386.995g 10g
76g -391.872g 10g
77g -396.939g 10g
78g -402.197g 10g
79g -407.653g 10g
80g -413.305g 10g
81g -419.148g 10g
82g -425.183g 10g
83g -431.407g 10g
84g -437.823g 10g
85g -444.432g 10g
86g -451.233g 10g
87g -458.228g 10g
88g -465.417g 10g
89g -472.797g 10g
90g -480.368g 10g
91g -488.127g 10g
92g -496.075g 10g
93g -504.211g 10g
94g -512.537g 10g
95g -521.057g 10g
