#T	β	c		e		chi		s
0.0344828	29	0.00079059	-1.37732	0.869455	-0.377736
0.0343643	29.1	0.000794348	-1.37732	0.872453	-0.377737
0.0342466	29.2	0.00079816	-1.37732	0.875451	-0.377737
0.0341297	29.3	0.000802027	-1.37732	0.878449	-0.377737
0.0340136	29.4	0.000805946	-1.37732	0.881447	-0.377737
0.0338983	29.5	0.000809916	-1.37732	0.884445	-0.377737
0.0337838	29.6	0.000813936	-1.37732	0.887443	-0.377737
0.03367	29.7	0.000818005	-1.37732	0.890441	-0.377737
0.033557	29.8	0.00082212	-1.37732	0.893439	-0.377737
0.0334448	29.9	0.000826282	-1.37732	0.896438	-0.377737
0.0333333	30	0.000830488	-1.37732	0.899436	-0.377737
0.0332226	30.1	0.000834738	-1.37732	0.902434	-0.377738
0.0331126	30.2	0.00083903	-1.37732	0.905432	-0.377738
0.0330033	30.3	0.000843364	-1.37732	0.90843	-0.377738
0.0328947	30.4	0.000847739	-1.37732	0.911429	-0.377738
0.0327869	30.5	0.000852153	-1.37732	0.914427	-0.377738
0.0326797	30.6	0.000856606	-1.37732	0.917425	-0.377738
0.0325733	30.7	0.000861095	-1.37732	0.920423	-0.377738
0.0324675	30.8	0.000865622	-1.37732	0.923422	-0.377738
0.0323625	30.9	0.000870184	-1.37732	0.92642	-0.377738
0.0322581	31	0.000874781	-1.37732	0.929418	-0.377738
0.0321543	31.1	0.000879412	-1.37732	0.932417	-0.377738
0.0320513	31.2	0.000884076	-1.37732	0.935415	-0.377738
0.0319489	31.3	0.000888772	-1.37732	0.938413	-0.377738
0.0318471	31.4	0.0008935	-1.37732	0.941412	-0.377738
0.031746	31.5	0.000898258	-1.37732	0.94441	-0.377738
0.0316456	31.6	0.000903047	-1.37732	0.947408	-0.377738
0.0315457	31.7	0.000907865	-1.37732	0.950407	-0.377738
0.0314465	31.8	0.000912711	-1.37732	0.953405	-0.377739
0.031348	31.9	0.000917586	-1.37732	0.956403	-0.377739
0.03125	32	0.000922488	-1.37732	0.959402	-0.377739
0.0311526	32.1	0.000927416	-1.37732	0.9624	-0.377739
0.0310559	32.2	0.000932371	-1.37732	0.965398	-0.377739
0.0309598	32.3	0.000937351	-1.37732	0.968397	-0.377739
0.0308642	32.4	0.000942356	-1.37732	0.971395	-0.377739
0.0307692	32.5	0.000947386	-1.37732	0.974394	-0.377739
0.0306748	32.6	0.000952439	-1.37732	0.977392	-0.377739
0.030581	32.7	0.000957515	-1.37732	0.98039	-0.377739
0.0304878	32.8	0.000962615	-1.37732	0.983389	-0.377739
0.0303951	32.9	0.000967736	-1.37732	0.986387	-0.377739
