#T	β	c	e	chiz	chic	s
0.0104275	95.9	0.00548014	-1.71921	1.66037e-08	5.97616e-08	0.0294774
0.0104167	96	0.0054931	-1.71921	1.66185e-08	5.74384e-08	0.0294762
0.0104058	96.1	0.00550608	-1.71921	1.66456e-08	5.53309e-08	0.029475
0.010395	96.2	0.00551909	-1.71921	1.66874e-08	5.35174e-08	0.0294737
0.0103842	96.3	0.0055321	-1.71921	1.67456e-08	5.20472e-08	0.0294725
0.0103734	96.4	0.00554515	-1.71921	1.68204e-08	5.09392e-08	0.0294712
0.0103627	96.5	0.00555822	-1.71921	1.69107e-08	5.01782e-08	0.02947
0.010352	96.6	0.00557128	-1.71921	1.70142e-08	4.97128e-08	0.0294688
0.0103413	96.7	0.00558437	-1.71921	1.71271e-08	4.94569e-08	0.0294675
0.0103306	96.8	0.00559745	-1.71921	1.72443e-08	4.92919e-08	0.0294663
0.0103199	96.9	0.00561054	-1.71921	1.73593e-08	4.90739e-08	0.029465
0.0103093	97	0.00562363	-1.71921	1.74648e-08	4.865e-08	0.0294638
0.0102987	97.1	0.00563672	-1.71921	1.7553e-08	4.78696e-08	0.0294625
0.0102881	97.2	0.00564982	-1.71921	1.76166e-08	4.66098e-08	0.0294613
0.0102775	97.3	0.0056629	-1.71921	1.76494e-08	4.47909e-08	0.0294601
0.0102669	97.4	0.00567597	-1.71921	1.76469e-08	4.23945e-08	0.0294588
0.0102564	97.5	0.00568906	-1.71921	1.76068e-08	3.94636e-08	0.0294576
0.0102459	97.6	0.00570214	-1.71921	1.75282e-08	3.61024e-08	0.0294563
0.0102354	97.7	0.00571523	-1.71921	1.74104e-08	3.2461e-08	0.029455
0.0102249	97.8	0.00572833	-1.71921	1.72518e-08	2.87082e-08	0.0294538
0.0102145	97.9	0.00574147	-1.71921	1.7049e-08	2.50107e-08	0.0294525
0.0102041	98	0.00575463	-1.71921	1.67974e-08	2.15151e-08	0.0294513
0.0101937	98.1	0.00576783	-1.71921	1.64926e-08	1.83352e-08	0.02945
0.0101833	98.2	0.00578109	-1.71921	1.61336e-08	1.5549e-08	0.0294488
0.0101729	98.3	0.00579444	-1.71921	1.57244e-08	1.32008e-08	0.0294475
0.0101626	98.4	0.00580787	-1.71921	1.52753e-08	1.13081e-08	0.0294462
0.0101523	98.5	0.00582138	-1.71921	1.48012e-08	9.85998e-09	0.029445
0.010142	98.6	0.00583501	-1.71921	1.43199e-08	8.82752e-09	0.0294437
0.0101317	98.7	0.00584873	-1.71921	1.38491e-08	8.16464e-09	0.0294425
0.0101215	98.8	0.00586254	-1.71921	1.34047e-08	7.81869e-09	0.0294412
0.0101112	98.9	0.00587642	-1.71921	1.2999e-08	7.7313e-09	0.0294399
0.010101	99	0.00589038	-1.71921	1.26404e-08	7.84582e-09	0.0294387
0.0100908	99.1	0.0059044	-1.71921	1.2334e-08	8.10897e-09	0.0294374
0.0100806	99.2	0.00591849	-1.71921	1.20819e-08	8.46923e-09	0.0294361
0.0100705	99.3	0.00593262	-1.71921	1.1884e-08	8.88136e-09	0.0294349
0.0100604	99.4	0.00594679	-1.71921	1.17388e-08	9.3049e-09	0.0294336
0.0100503	99.5	0.00596099	-1.71921	1.16438e-08	9.69922e-09	0.0294323
0.0100402	99.6	0.00597522	-1.71921	1.15956e-08	1.00325e-08	0.029431
0.0100301	99.7	0.00598948	-1.71921	1.15899e-08	1.02793e-08	0.0294298
0.01002	99.8	0.00600374	-1.71921	1.16201e-08	1.04368e-08	0.0294285
0.01001	99.9	0.00601802	-1.71921	1.16771e-08	1.05293e-08	0.0294272
0.01	100	0.00603231	-1.71921	1.17473e-08	1.06254e-08	0.0294259
