#T	β	c	e	chiz	chic	s
0.0396825	25.2	0.0274348	-0.690714	0.117967	0.105139	0.0251248
0.0395257	25.3	0.0273273	-0.690718	0.117963	0.105057	0.0250164
0.0393701	25.4	0.0272206	-0.690722	0.117958	0.104975	0.0249088
0.0392157	25.5	0.0271149	-0.690727	0.117953	0.104893	0.024802
0.0390625	25.6	0.0270101	-0.690731	0.117947	0.10481	0.0246961
0.0389105	25.7	0.0269061	-0.690735	0.117942	0.104728	0.024591
0.0387597	25.8	0.026803	-0.690739	0.117936	0.104645	0.0244868
0.03861	25.9	0.0267008	-0.690743	0.11793	0.104562	0.0243833
0.0384615	26	0.0265995	-0.690747	0.117924	0.104479	0.0242806
0.0383142	26.1	0.0264989	-0.690751	0.117917	0.104396	0.0241787
0.0381679	26.2	0.0263993	-0.690755	0.11791	0.104313	0.0240775
0.0380228	26.3	0.0263004	-0.690759	0.117903	0.10423	0.0239772
0.0378788	26.4	0.0262024	-0.690762	0.117896	0.104147	0.0238775
0.0377358	26.5	0.0261051	-0.690766	0.117888	0.104063	0.0237787
0.037594	26.6	0.0260087	-0.69077	0.11788	0.10398	0.0236805
0.0374532	26.7	0.0259131	-0.690773	0.117871	0.103896	0.0235831
0.0373134	26.8	0.0258182	-0.690777	0.117863	0.103813	0.0234864
0.0371747	26.9	0.0257241	-0.690781	0.117854	0.103729	0.0233905
0.037037	27	0.0256308	-0.690784	0.117845	0.103645	0.0232952
0.0369004	27.1	0.0255383	-0.690788	0.117835	0.103561	0.0232006
0.0367647	27.2	0.0254465	-0.690791	0.117825	0.103477	0.0231067
0.03663	27.3	0.0253555	-0.690794	0.117815	0.103392	0.0230135
0.0364964	27.4	0.0252652	-0.690798	0.117804	0.103308	0.022921
0.0363636	27.5	0.0251756	-0.690801	0.117793	0.103224	0.0228291
0.0362319	27.6	0.0250868	-0.690805	0.117782	0.103139	0.0227379
0.0361011	27.7	0.0249987	-0.690808	0.11777	0.103055	0.0226474
0.0359712	27.8	0.0249113	-0.690811	0.117759	0.10297	0.0225575
0.0358423	27.9	0.0248246	-0.690814	0.117746	0.102885	0.0224682
0.0357143	28	0.0247386	-0.690817	0.117734	0.1028	0.0223795
0.0355872	28.1	0.0246532	-0.690821	0.117721	0.102715	0.0222915
0.035461	28.2	0.0245686	-0.690824	0.117707	0.10263	0.0222041
0.0353357	28.3	0.0244847	-0.690827	0.117693	0.102545	0.0221173
0.0352113	28.4	0.0244014	-0.69083	0.117679	0.10246	0.0220311
0.0350877	28.5	0.0243188	-0.690833	0.117665	0.102374	0.0219455
0.034965	28.6	0.0242368	-0.690836	0.11765	0.102289	0.0218604
0.0348432	28.7	0.0241555	-0.690839	0.117634	0.102203	0.021776
0.0347222	28.8	0.0240749	-0.690842	0.117619	0.102118	0.0216921
0.0346021	28.9	0.0239949	-0.690845	0.117603	0.102032	0.0216088
0.0344828	29	0.0239155	-0.690847	0.117586	0.101946	0.0215261
0.0343643	29.1	0.0238368	-0.69085	0.117569	0.10186	0.0214439
0.0342466	29.2	0.0237586	-0.690853	0.117552	0.101774	0.0213623
0.0341297	29.3	0.0236812	-0.690856	0.117534	0.101688	0.0212812
0.0340136	29.4	0.0236043	-0.690859	0.117516	0.101602	0.0212007
0.0338983	29.5	0.023528	-0.690861	0.117498	0.101516	0.0211207
0.0337838	29.6	0.0234523	-0.690864	0.117479	0.101429	0.0210412
0.03367	29.7	0.0233772	-0.690867	0.117459	0.101343	0.0209623
0.033557	29.8	0.0233028	-0.690869	0.117439	0.101256	0.0208838
0.0334448	29.9	0.0232289	-0.690872	0.117419	0.10117	0.0208059
0.0333333	30	0.0231556	-0.690874	0.117399	0.101083	0.0207285
0.0332226	30.1	0.0230828	-0.690877	0.117377	0.100996	0.0206516
0.0331126	30.2	0.0230107	-0.69088	0.117356	0.100909	0.0205752
0.0330033	30.3	0.0229391	-0.690882	0.117334	0.100822	0.0204992
0.0328947	30.4	0.022868	-0.690885	0.117311	0.100735	0.0204238
0.0327869	30.5	0.0227976	-0.690887	0.117288	0.100648	0.0203488
0.0326797	30.6	0.0227276	-0.690889	0.117265	0.100561	0.0202743
0.0325733	30.7	0.0226583	-0.690892	0.117241	0.100473	0.0202003
0.0324675	30.8	0.0225894	-0.690894	0.117217	0.100386	0.0201268
0.0323625	30.9	0.0225211	-0.690897	0.117192	0.100298	0.0200537
0.0322581	31	0.0224534	-0.690899	0.117167	0.10021	0.0199811
0.0321543	31.1	0.0223861	-0.690901	0.117141	0.100122	0.0199089
0.0320513	31.2	0.0223194	-0.690904	0.117115	0.100034	0.0198371
0.0319489	31.3	0.0222533	-0.690906	0.117088	0.0999463	0.0197659
0.0318471	31.4	0.0221876	-0.690908	0.117061	0.0998582	0.019695
0.031746	31.5	0.0221224	-0.69091	0.117033	0.0997699	0.0196246
0.0316456	31.6	0.0220578	-0.690913	0.117005	0.0996816	0.0195546
