#T	β	c	e	chiz	chic	s
0.0164474	60.8	0.0144096	-0.566182	0.0870123	0.0672459	0.00825405
0.0164204	60.9	0.0143999	-0.566182	0.0868588	0.0671183	0.00823118
0.0163934	61	0.0143902	-0.566182	0.0867051	0.0669908	0.00820837
0.0163666	61.1	0.0143806	-0.566183	0.0865514	0.0668632	0.00818562
0.0163399	61.2	0.014371	-0.566183	0.0863975	0.0667357	0.00816293
0.0163132	61.3	0.0143614	-0.566183	0.0862435	0.0666081	0.0081403
0.0162866	61.4	0.0143518	-0.566184	0.0860895	0.0664805	0.00811773
0.0162602	61.5	0.0143423	-0.566184	0.0859353	0.066353	0.00809521
0.0162338	61.6	0.0143328	-0.566185	0.085781	0.0662254	0.00807276
0.0162075	61.7	0.0143233	-0.566185	0.0856267	0.0660979	0.00805036
0.0161812	61.8	0.0143138	-0.566185	0.0854723	0.0659703	0.00802802
0.0161551	61.9	0.0143044	-0.566186	0.0853177	0.0658428	0.00800574
0.016129	62	0.014295	-0.566186	0.0851631	0.0657153	0.00798351
0.0161031	62.1	0.0142856	-0.566186	0.0850084	0.0655878	0.00796135
0.0160772	62.2	0.0142762	-0.566187	0.0848537	0.0654603	0.00793924
0.0160514	62.3	0.0142668	-0.566187	0.0846988	0.0653328	0.00791719
0.0160256	62.4	0.0142575	-0.566187	0.0845439	0.0652053	0.00789519
0.016	62.5	0.0142482	-0.566188	0.0843889	0.0650778	0.00787325
0.0159744	62.6	0.0142389	-0.566188	0.0842338	0.0649504	0.00785137
0.015949	62.7	0.0142297	-0.566188	0.0840787	0.0648229	0.00782954
0.0159236	62.8	0.0142204	-0.566189	0.0839235	0.0646955	0.00780777
0.0158983	62.9	0.0142112	-0.566189	0.0837683	0.0645681	0.00778606
0.015873	63	0.014202	-0.56619	0.0836129	0.0644407	0.0077644
0.0158479	63.1	0.0141928	-0.56619	0.0834576	0.0643134	0.0077428
0.0158228	63.2	0.0141837	-0.56619	0.0833021	0.0641861	0.00772125
0.0157978	63.3	0.0141745	-0.566191	0.0831466	0.0640588	0.00769976
0.0157729	63.4	0.0141654	-0.566191	0.0829911	0.0639315	0.00767832
0.015748	63.5	0.0141563	-0.566191	0.0828355	0.0638042	0.00765694
0.0157233	63.6	0.0141472	-0.566192	0.0826798	0.063677	0.00763561
0.0156986	63.7	0.0141382	-0.566192	0.0825241	0.0635498	0.00761434
0.015674	63.8	0.0141291	-0.566192	0.0823684	0.0634227	0.00759312
0.0156495	63.9	0.0141201	-0.566193	0.0822126	0.0632955	0.00757196
0.015625	64	0.0141111	-0.566193	0.0820568	0.0631684	0.00755085
0.0156006	64.1	0.0141021	-0.566193	0.081901	0.0630414	0.00752979
0.0155763	64.2	0.0140931	-0.566194	0.0817451	0.0629144	0.00750879
0.0155521	64.3	0.0140841	-0.566194	0.0815892	0.0627874	0.00748784
0.015528	64.4	0.0140752	-0.566194	0.0814332	0.0626604	0.00746695
0.0155039	64.5	0.0140662	-0.566194	0.0812772	0.0625335	0.0074461
0.0154799	64.6	0.0140573	-0.566195	0.0811212	0.0624067	0.00742532
0.015456	64.7	0.0140484	-0.566195	0.0809652	0.0622798	0.00740458
0.0154321	64.8	0.0140395	-0.566195	0.0808091	0.0621531	0.0073839
0.0154083	64.9	0.0140307	-0.566196	0.0806531	0.0620263	0.00736326
0.0153846	65	0.0140218	-0.566196	0.080497	0.0618996	0.00734269
0.015361	65.1	0.014013	-0.566196	0.0803409	0.061773	0.00732216
0.0153374	65.2	0.0140041	-0.566197	0.0801847	0.0616464	0.00730169
0.0153139	65.3	0.0139953	-0.566197	0.0800286	0.0615199	0.00728126
0.0152905	65.4	0.0139865	-0.566197	0.0798725	0.0613934	0.00726089
0.0152672	65.5	0.0139777	-0.566198	0.0797163	0.0612669	0.00724057
0.0152439	65.6	0.013969	-0.566198	0.0795601	0.0611405	0.00722031
0.0152207	65.7	0.0139602	-0.566198	0.079404	0.0610142	0.00720009
0.0151976	65.8	0.0139515	-0.566199	0.0792478	0.0608879	0.00717993
0.0151745	65.9	0.0139427	-0.566199	0.0790916	0.0607617	0.00715981
0.0151515	66	0.013934	-0.566199	0.0789355	0.0606355	0.00713975
0.0151286	66.1	0.0139253	-0.566199	0.0787793	0.0605094	0.00711974
0.0151057	66.2	0.0139166	-0.5662	0.0786232	0.0603834	0.00709978
0.015083	66.3	0.0139079	-0.5662	0.078467	0.0602574	0.00707987
0.0150602	66.4	0.0138992	-0.5662	0.0783109	0.0601315	0.00706
0.0150376	66.5	0.0138906	-0.566201	0.0781547	0.0600056	0.00704019
0.015015	66.6	0.0138819	-0.566201	0.0779986	0.0598798	0.00702043
0.0149925	66.7	0.0138733	-0.566201	0.0778425	0.0597541	0.00700072
0.0149701	66.8	0.0138647	-0.566202	0.0776864	0.0596284	0.00698106
0.0149477	66.9	0.0138561	-0.566202	0.0775304	0.0595028	0.00696145
0.0149254	67	0.0138474	-0.566202	0.0773743	0.0593773	0.00694189
0.0149031	67.1	0.0138389	-0.566202	0.0772183	0.0592518	0.00692238
0.014881	67.2	0.0138303	-0.566203	0.0770623	0.0591264	0.00690292
0.0148588	67.3	0.0138217	-0.566203	0.0769063	0.0590011	0.0068835
0.0148368	67.4	0.0138131	-0.566203	0.0767504	0.0588759	0.00686414
0.0148148	67.5	0.0138046	-0.566204	0.0765945	0.0587507	0.00684482
0.0147929	67.6	0.013796	-0.566204	0.0764386	0.0586256	0.00682555
0.014771	67.7	0.0137875	-0.566204	0.0762828	0.0585006	0.00680634
0.0147493	67.8	0.013779	-0.566204	0.076127	0.0583757	0.00678717
0.0147275	67.9	0.0137704	-0.566205	0.0759712	0.0582508	0.00676804
0.0147059	68	0.0137619	-0.566205	0.0758155	0.058126	0.00674897
0.0146843	68.1	0.0137534	-0.566205	0.0756598	0.0580013	0.00672994
0.0146628	68.2	0.0137449	-0.566206	0.0755041	0.0578767	0.00671097
0.0146413	68.3	0.0137365	-0.566206	0.0753485	0.0577522	0.00669204
0.0146199	68.4	0.013728	-0.566206	0.0751929	0.0576277	0.00667315
0.0145985	68.5	0.0137195	-0.566206	0.0750374	0.0575033	0.00665432
0.0145773	68.6	0.0137111	-0.566207	0.074882	0.0573791	0.00663553
0.014556	68.7	0.0137026	-0.566207	0.0747266	0.0572549	0.00661679
0.0145349	68.8	0.0136942	-0.566207	0.0745712	0.0571307	0.0065981
0.0145138	68.9	0.0136857	-0.566208	0.0744159	0.0570067	0.00657945
0.0144928	69	0.0136773	-0.566208	0.0742606	0.0568828	0.00656085
0.0144718	69.1	0.0136689	-0.566208	0.0741055	0.056759	0.0065423
0.0144509	69.2	0.0136605	-0.566208	0.0739503	0.0566352	0.0065238
0.01443	69.3	0.0136521	-0.566209	0.0737953	0.0565116	0.00650534
0.0144092	69.4	0.0136437	-0.566209	0.0736402	0.056388	0.00648693
0.0143885	69.5	0.0136353	-0.566209	0.0734853	0.0562645	0.00646856
0.0143678	69.6	0.0136269	-0.566209	0.0733304	0.0561412	0.00645024
0.0143472	69.7	0.0136185	-0.56621	0.0731756	0.0560179	0.00643197
0.0143266	69.8	0.0136102	-0.56621	0.0730209	0.0558947	0.00641374
0.0143062	69.9	0.0136018	-0.56621	0.0728662	0.0557716	0.00639556
0.0142857	70	0.0135935	-0.56621	0.0727116	0.0556486	0.00637742
0.0142653	70.1	0.0135851	-0.566211	0.0725571	0.0555258	0.00635933
0.014245	70.2	0.0135768	-0.566211	0.0724027	0.055403	0.00634129
0.0142248	70.3	0.0135684	-0.566211	0.0722483	0.0552803	0.00632329
0.0142045	70.4	0.0135601	-0.566211	0.072094	0.0551577	0.00630533
0.0141844	70.5	0.0135518	-0.566212	0.0719398	0.0550353	0.00628742
0.0141643	70.6	0.0135435	-0.566212	0.0717857	0.0549129	0.00626956
0.0141443	70.7	0.0135352	-0.566212	0.0716316	0.0547906	0.00625174
0.0141243	70.8	0.0135269	-0.566212	0.0714777	0.0546685	0.00623397
0.0141044	70.9	0.0135186	-0.566213	0.0713238	0.0545464	0.00621624
0.0140845	71	0.0135103	-0.566213	0.07117	0.0544245	0.00619855
0.0140647	71.1	0.013502	-0.566213	0.0710163	0.0543027	0.00618091
0.0140449	71.2	0.0134937	-0.566213	0.0708627	0.054181	0.00616332
0.0140252	71.3	0.0134854	-0.566214	0.0707092	0.0540594	0.00614577
0.0140056	71.4	0.0134772	-0.566214	0.0705558	0.0539379	0.00612826
0.013986	71.5	0.0134689	-0.566214	0.0704025	0.0538165	0.00611079
0.0139665	71.6	0.0134606	-0.566214	0.0702492	0.0536952	0.00609338
0.013947	71.7	0.0134524	-0.566215	0.0700961	0.053574	0.006076
0.0139276	71.8	0.0134441	-0.566215	0.0699431	0.053453	0.00605867
0.0139082	71.9	0.0134359	-0.566215	0.0697902	0.0533321	0.00604138
0.0138889	72	0.0134277	-0.566215	0.0696373	0.0532113	0.00602414
0.0138696	72.1	0.0134194	-0.566216	0.0694846	0.0530906	0.00600694
0.0138504	72.2	0.0134112	-0.566216	0.069332	0.05297	0.00598978
0.0138313	72.3	0.013403	-0.566216	0.0691795	0.0528496	0.00597266
0.0138122	72.4	0.0133948	-0.566216	0.0690271	0.0527292	0.00595559
0.0137931	72.5	0.0133865	-0.566217	0.0688748	0.052609	0.00593857
0.0137741	72.6	0.0133783	-0.566217	0.0687226	0.0524889	0.00592158
0.0137552	72.7	0.0133701	-0.566217	0.0685705	0.0523689	0.00590464
0.0137363	72.8	0.0133619	-0.566217	0.0684186	0.0522491	0.00588774
0.0137174	72.9	0.0133537	-0.566218	0.0682668	0.0521294	0.00587088
0.0136986	73	0.0133456	-0.566218	0.068115	0.0520098	0.00585407
0.0136799	73.1	0.0133374	-0.566218	0.0679634	0.0518903	0.0058373
0.0136612	73.2	0.0133292	-0.566218	0.0678119	0.0517709	0.00582057
0.0136426	73.3	0.013321	-0.566218	0.0676606	0.0516517	0.00580388
0.013624	73.4	0.0133128	-0.566219	0.0675093	0.0515326	0.00578724
0.0136054	73.5	0.0133047	-0.566219	0.0673582	0.0514136	0.00577063
0.013587	73.6	0.0132965	-0.566219	0.0672072	0.0512948	0.00575407
0.0135685	73.7	0.0132884	-0.566219	0.0670563	0.0511761	0.00573755
0.0135501	73.8	0.0132802	-0.56622	0.0669055	0.0510575	0.00572108
0.0135318	73.9	0.0132721	-0.56622	0.0667549	0.0509391	0.00570464
0.0135135	74	0.0132639	-0.56622	0.0666044	0.0508207	0.00568825
0.0134953	74.1	0.0132558	-0.56622	0.0664541	0.0507026	0.0056719
0.0134771	74.2	0.0132476	-0.56622	0.0663038	0.0505845	0.00565558
0.013459	74.3	0.0132395	-0.566221	0.0661537	0.0504666	0.00563931
0.0134409	74.4	0.0132314	-0.566221	0.0660037	0.0503488	0.00562309
0.0134228	74.5	0.0132233	-0.566221	0.0658539	0.0502311	0.0056069
0.0134048	74.6	0.0132151	-0.566221	0.0657042	0.0501136	0.00559075
0.0133869	74.7	0.013207	-0.566222	0.0655546	0.0499962	0.00557465
0.013369	74.8	0.0131989	-0.566222	0.0654052	0.049879	0.00555858
0.0133511	74.9	0.0131908	-0.566222	0.0652559	0.0497619	0.00554256
0.0133333	75	0.0131827	-0.566222	0.0651068	0.0496449	0.00552658
0.0133156	75.1	0.0131746	-0.566222	0.0649578	0.0495281	0.00551063
0.0132979	75.2	0.0131665	-0.566223	0.0648089	0.0494114	0.00549473
0.0132802	75.3	0.0131584	-0.566223	0.0646602	0.0492949	0.00547887
0.0132626	75.4	0.0131504	-0.566223	0.0645116	0.0491785	0.00546305
0.013245	75.5	0.0131423	-0.566223	0.0643632	0.0490622	0.00544727
0.0132275	75.6	0.0131342	-0.566223	0.0642149	0.0489461	0.00543152
0.01321	75.7	0.0131261	-0.566224	0.0640668	0.0488301	0.00541582
0.0131926	75.8	0.0131181	-0.566224	0.0639188	0.0487142	0.00540016
0.0131752	75.9	0.01311	-0.566224	0.0637709	0.0485985	0.00538454
0.0131579	76	0.0131019	-0.566224	0.0636232	0.048483	0.00536896
0.0131406	76.1	0.0130939	-0.566224	0.0634757	0.0483676	0.00535342
0.0131234	76.2	0.0130858	-0.566225	0.0633283	0.0482523	0.00533791
0.0131062	76.3	0.0130778	-0.566225	0.0631811	0.0481372	0.00532245
0.013089	76.4	0.0130698	-0.566225	0.063034	0.0480222	0.00530703
0.0130719	76.5	0.0130617	-0.566225	0.0628871	0.0479074	0.00529164
0.0130548	76.6	0.0130537	-0.566225	0.0627404	0.0477927	0.0052763
0.0130378	76.7	0.0130457	-0.566226	0.0625938	0.0476782	0.00526099
0.0130208	76.8	0.0130376	-0.566226	0.0624473	0.0475638	0.00524573
0.0130039	76.9	0.0130296	-0.566226	0.062301	0.0474496	0.0052305
0.012987	77	0.0130216	-0.566226	0.0621549	0.0473355	0.00521531
0.0129702	77.1	0.0130136	-0.566226	0.062009	0.0472216	0.00520016
0.0129534	77.2	0.0130056	-0.566227	0.0618632	0.0471078	0.00518505
0.0129366	77.3	0.0129976	-0.566227	0.0617175	0.0469942	0.00516997
0.0129199	77.4	0.0129896	-0.566227	0.0615721	0.0468807	0.00515494
0.0129032	77.5	0.0129816	-0.566227	0.0614268	0.0467674	0.00513994
0.0128866	77.6	0.0129736	-0.566227	0.0612816	0.0466542	0.00512499
0.01287	77.7	0.0129656	-0.566228	0.0611366	0.0465412	0.00511007
0.0128535	77.8	0.0129576	-0.566228	0.0609918	0.0464283	0.00509519
0.012837	77.9	0.0129497	-0.566228	0.0608472	0.0463156	0.00508034
0.0128205	78	0.0129417	-0.566228	0.0607028	0.0462031	0.00506554
0.0128041	78.1	0.0129337	-0.566228	0.0605585	0.0460907	0.00505077
0.0127877	78.2	0.0129258	-0.566229	0.0604143	0.0459785	0.00503604
0.0127714	78.3	0.0129178	-0.566229	0.0602704	0.0458664	0.00502135
0.0127551	78.4	0.0129099	-0.566229	0.0601266	0.0457544	0.0050067
0.0127389	78.5	0.0129019	-0.566229	0.059983	0.0456427	0.00499208
0.0127226	78.6	0.012894	-0.566229	0.0598396	0.0455311	0.0049775
0.0127065	78.7	0.012886	-0.566229	0.0596964	0.0454196	0.00496296
0.0126904	78.8	0.0128781	-0.56623	0.0595533	0.0453083	0.00494846
0.0126743	78.9	0.0128702	-0.56623	0.0594104	0.0451972	0.00493399
0.0126582	79	0.0128622	-0.56623	0.0592677	0.0450862	0.00491956
0.0126422	79.1	0.0128543	-0.56623	0.0591251	0.0449754	0.00490517
0.0126263	79.2	0.0128464	-0.56623	0.0589828	0.0448647	0.00489082
0.0126103	79.3	0.0128385	-0.566231	0.0588406	0.0447542	0.0048765
0.0125945	79.4	0.0128306	-0.566231	0.0586986	0.0446439	0.00486222
0.0125786	79.5	0.0128227	-0.566231	0.0585568	0.0445337	0.00484797
0.0125628	79.6	0.0128148	-0.566231	0.0584152	0.0444237	0.00483377
0.0125471	79.7	0.0128069	-0.566231	0.0582738	0.0443139	0.0048196
0.0125313	79.8	0.012799	-0.566231	0.0581325	0.0442042	0.00480546
0.0125156	79.9	0.0127912	-0.566232	0.0579914	0.0440947	0.00479137
0.0125	80	0.0127833	-0.566232	0.0578505	0.0439853	0.0047773
0.0124844	80.1	0.0127754	-0.566232	0.0577098	0.0438761	0.00476328
0.0124688	80.2	0.0127676	-0.566232	0.0575693	0.0437671	0.00474929
0.0124533	80.3	0.0127597	-0.566232	0.057429	0.0436582	0.00473534
0.0124378	80.4	0.0127518	-0.566233	0.0572889	0.0435495	0.00472142
0.0124224	80.5	0.012744	-0.566233	0.0571489	0.043441	0.00470754
0.0124069	80.6	0.0127362	-0.566233	0.0570092	0.0433326	0.0046937
0.0123916	80.7	0.0127283	-0.566233	0.0568696	0.0432244	0.00467989
0.0123762	80.8	0.0127205	-0.566233	0.0567302	0.0431164	0.00466612
0.0123609	80.9	0.0127127	-0.566233	0.056591	0.0430085	0.00465238
0.0123457	81	0.0127049	-0.566234	0.0564521	0.0429008	0.00463868
0.0123305	81.1	0.0126971	-0.566234	0.0563133	0.0427933	0.00462501
0.0123153	81.2	0.0126892	-0.566234	0.0561747	0.0426859	0.00461138
0.0123001	81.3	0.0126815	-0.566234	0.0560363	0.0425787	0.00459779
0.012285	81.4	0.0126737	-0.566234	0.055898	0.0424717	0.00458423
0.0122699	81.5	0.0126659	-0.566234	0.05576	0.0423649	0.0045707
0.0122549	81.6	0.0126581	-0.566235	0.0556222	0.0422582	0.00455722
0.0122399	81.7	0.0126503	-0.566235	0.0554846	0.0421516	0.00454376
0.0122249	81.8	0.0126426	-0.566235	0.0553472	0.0420453	0.00453034
0.01221	81.9	0.0126348	-0.566235	0.05521	0.0419391	0.00451696
0.0121951	82	0.012627	-0.566235	0.0550729	0.0418331	0.00450361
0.0121803	82.1	0.0126193	-0.566235	0.0549361	0.0417273	0.0044903
0.0121655	82.2	0.0126115	-0.566236	0.0547995	0.0416216	0.00447702
0.0121507	82.3	0.0126038	-0.566236	0.0546631	0.0415161	0.00446377
0.0121359	82.4	0.0125961	-0.566236	0.0545268	0.0414108	0.00445056
0.0121212	82.5	0.0125884	-0.566236	0.0543908	0.0413056	0.00443739
0.0121065	82.6	0.0125806	-0.566236	0.054255	0.0412006	0.00442425
0.0120919	82.7	0.0125729	-0.566236	0.0541194	0.0410958	0.00441114
0.0120773	82.8	0.0125652	-0.566236	0.053984	0.0409912	0.00439807
0.0120627	82.9	0.0125575	-0.566237	0.0538488	0.0408867	0.00438503
0.0120482	83	0.0125499	-0.566237	0.0537138	0.0407824	0.00437202
0.0120337	83.1	0.0125422	-0.566237	0.053579	0.0406783	0.00435905
0.0120192	83.2	0.0125345	-0.566237	0.0534444	0.0405743	0.00434612
0.0120048	83.3	0.0125268	-0.566237	0.05331	0.0404705	0.00433322
0.0119904	83.4	0.0125192	-0.566237	0.0531758	0.0403669	0.00432035
0.011976	83.5	0.0125115	-0.566238	0.0530418	0.0402635	0.00430751
0.0119617	83.6	0.0125039	-0.566238	0.0529081	0.0401603	0.00429471
0.0119474	83.7	0.0124962	-0.566238	0.0527745	0.0400572	0.00428195
0.0119332	83.8	0.0124886	-0.566238	0.0526412	0.0399543	0.00426921
0.011919	83.9	0.012481	-0.566238	0.052508	0.0398515	0.00425651
0.0119048	84	0.0124734	-0.566238	0.0523751	0.039749	0.00424385
0.0118906	84.1	0.0124658	-0.566238	0.0522424	0.0396466	0.00423121
0.0118765	84.2	0.0124582	-0.566239	0.0521099	0.0395444	0.00421861
0.0118624	84.3	0.0124506	-0.566239	0.0519776	0.0394424	0.00420605
0.0118483	84.4	0.012443	-0.566239	0.0518455	0.0393405	0.00419351
0.0118343	84.5	0.0124354	-0.566239	0.0517136	0.0392388	0.00418101
0.0118203	84.6	0.0124279	-0.566239	0.051582	0.0391373	0.00416854
0.0118064	84.7	0.0124203	-0.566239	0.0514505	0.039036	0.00415611
0.0117925	84.8	0.0124128	-0.56624	0.0513193	0.0389349	0.00414371
0.0117786	84.9	0.0124052	-0.56624	0.0511883	0.0388339	0.00413134
0.0117647	85	0.0123977	-0.56624	0.0510575	0.0387331	0.004119
0.0117509	85.1	0.0123902	-0.56624	0.0509269	0.0386325	0.0041067
0.0117371	85.2	0.0123827	-0.56624	0.0507965	0.038532	0.00409443
0.0117233	85.3	0.0123752	-0.56624	0.0506663	0.0384318	0.00408219
0.0117096	85.4	0.0123677	-0.56624	0.0505364	0.0383317	0.00406998
0.0116959	85.5	0.0123602	-0.566241	0.0504066	0.0382318	0.00405781
0.0116822	85.6	0.0123527	-0.566241	0.0502771	0.038132	0.00404567
0.0116686	85.7	0.0123452	-0.566241	0.0501478	0.0380325	0.00403356
0.011655	85.8	0.0123378	-0.566241	0.0500187	0.0379331	0.00402148
0.0116414	85.9	0.0123303	-0.566241	0.0498898	0.0378339	0.00400944
0.0116279	86	0.0123229	-0.566241	0.0497612	0.0377349	0.00399743
0.0116144	86.1	0.0123154	-0.566241	0.0496328	0.037636	0.00398544
0.0116009	86.2	0.012308	-0.566242	0.0495045	0.0375374	0.0039735
0.0115875	86.3	0.0123006	-0.566242	0.0493765	0.0374389	0.00396158
0.0115741	86.4	0.0122932	-0.566242	0.0492488	0.0373406	0.00394969
0.0115607	86.5	0.0122858	-0.566242	0.0491212	0.0372424	0.00393784
0.0115473	86.6	0.0122784	-0.566242	0.0489939	0.0371445	0.00392602
0.011534	86.7	0.012271	-0.566242	0.0488667	0.0370467	0.00391423
0.0115207	86.8	0.0122637	-0.566242	0.0487398	0.0369491	0.00390247
0.0115075	86.9	0.0122563	-0.566242	0.0486132	0.0368517	0.00389074
0.0114943	87	0.012249	-0.566243	0.0484867	0.0367545	0.00387904
0.0114811	87.1	0.0122416	-0.566243	0.0483605	0.0366575	0.00386738
0.0114679	87.2	0.0122343	-0.566243	0.0482344	0.0365606	0.00385574
0.0114548	87.3	0.012227	-0.566243	0.0481086	0.0364639	0.00384414
0.0114416	87.4	0.0122197	-0.566243	0.0479831	0.0363674	0.00383257
0.0114286	87.5	0.0122124	-0.566243	0.0478577	0.0362711	0.00382103
0.0114155	87.6	0.0122051	-0.566243	0.0477326	0.0361749	0.00380952
0.0114025	87.7	0.0121978	-0.566244	0.0476077	0.0360789	0.00379804
0.0113895	87.8	0.0121906	-0.566244	0.047483	0.0359832	0.00378659
0.0113766	87.9	0.0121833	-0.566244	0.0473585	0.0358876	0.00377517
0.0113636	88	0.0121761	-0.566244	0.0472343	0.0357921	0.00376379
0.0113507	88.1	0.0121688	-0.566244	0.0471103	0.0356969	0.00375243
0.0113379	88.2	0.0121616	-0.566244	0.0469865	0.0356018	0.00374111
0.011325	88.3	0.0121544	-0.566244	0.0468629	0.0355069	0.00372981
0.0113122	88.4	0.0121472	-0.566244	0.0467395	0.0354122	0.00371855
0.0112994	88.5	0.01214	-0.566245	0.0466164	0.0353177	0.00370731
0.0112867	88.6	0.0121329	-0.566245	0.0464935	0.0352234	0.00369611
0.011274	88.7	0.0121257	-0.566245	0.0463709	0.0351292	0.00368493
0.0112613	88.8	0.0121185	-0.566245	0.0462484	0.0350352	0.00367379
0.0112486	88.9	0.0121114	-0.566245	0.0461262	0.0349414	0.00366268
0.011236	89	0.0121043	-0.566245	0.0460042	0.0348478	0.00365159
0.0112233	89.1	0.0120972	-0.566245	0.0458824	0.0347544	0.00364054
0.0112108	89.2	0.01209	-0.566245	0.0457609	0.0346612	0.00362951
0.0111982	89.3	0.012083	-0.566246	0.0456395	0.0345681	0.00361852
0.0111857	89.4	0.0120759	-0.566246	0.0455184	0.0344752	0.00360756
0.0111732	89.5	0.0120688	-0.566246	0.0453976	0.0343825	0.00359662
0.0111607	89.6	0.0120617	-0.566246	0.0452769	0.03429	0.00358572
0.0111483	89.7	0.0120547	-0.566246	0.0451565	0.0341976	0.00357484
0.0111359	89.8	0.0120477	-0.566246	0.0450363	0.0341055	0.00356399
0.0111235	89.9	0.0120406	-0.566246	0.0449163	0.0340135	0.00355318
0.0111111	90	0.0120336	-0.566246	0.0447966	0.0339217	0.00354239
0.0110988	90.1	0.0120266	-0.566247	0.0446771	0.0338301	0.00353163
0.0110865	90.2	0.0120196	-0.566247	0.0445578	0.0337387	0.0035209
0.0110742	90.3	0.0120127	-0.566247	0.0444388	0.0336474	0.0035102
0.0110619	90.4	0.0120057	-0.566247	0.0443199	0.0335563	0.00349953
0.0110497	90.5	0.0119988	-0.566247	0.0442013	0.0334655	0.00348889
0.0110375	90.6	0.0119918	-0.566247	0.0440829	0.0333748	0.00347828
0.0110254	90.7	0.0119849	-0.566247	0.0439648	0.0332842	0.00346769
0.0110132	90.8	0.011978	-0.566247	0.0438469	0.0331939	0.00345714
0.0110011	90.9	0.0119711	-0.566247	0.0437292	0.0331038	0.00344661
0.010989	91	0.0119642	-0.566248	0.0436117	0.0330138	0.00343612
0.0109769	91.1	0.0119573	-0.566248	0.0434945	0.032924	0.00342565
0.0109649	91.2	0.0119505	-0.566248	0.0433775	0.0328344	0.00341521
0.0109529	91.3	0.0119436	-0.566248	0.0432607	0.032745	0.00340479
0.0109409	91.4	0.0119368	-0.566248	0.0431441	0.0326557	0.00339441
0.010929	91.5	0.01193	-0.566248	0.0430278	0.0325667	0.00338406
0.010917	91.6	0.0119232	-0.566248	0.0429117	0.0324778	0.00337373
0.0109051	91.7	0.0119164	-0.566248	0.0427958	0.0323891	0.00336343
0.0108932	91.8	0.0119096	-0.566249	0.0426802	0.0323006	0.00335316
0.0108814	91.9	0.0119029	-0.566249	0.0425648	0.0322123	0.00334292
0.0108696	92	0.0118961	-0.566249	0.0424496	0.0321241	0.00333271
0.0108578	92.1	0.0118894	-0.566249	0.0423347	0.0320361	0.00332252
0.010846	92.2	0.0118827	-0.566249	0.0422199	0.0319484	0.00331236
0.0108342	92.3	0.0118759	-0.566249	0.0421054	0.0318608	0.00330223
0.0108225	92.4	0.0118693	-0.566249	0.0419912	0.0317733	0.00329213
0.0108108	92.5	0.0118626	-0.566249	0.0418771	0.0316861	0.00328205
0.0107991	92.6	0.0118559	-0.566249	0.0417633	0.031599	0.00327201
0.0107875	92.7	0.0118493	-0.566249	0.0416497	0.0315122	0.00326199
0.0107759	92.8	0.0118426	-0.56625	0.0415364	0.0314255	0.003252
0.0107643	92.9	0.011836	-0.56625	0.0414233	0.031339	0.00324203
0.0107527	93	0.0118294	-0.56625	0.0413104	0.0312526	0.0032321
0.0107411	93.1	0.0118228	-0.56625	0.0411977	0.0311665	0.00322219
0.0107296	93.2	0.0118162	-0.56625	0.0410853	0.0310805	0.00321231
0.0107181	93.3	0.0118097	-0.56625	0.0409731	0.0309948	0.00320245
0.0107066	93.4	0.0118031	-0.56625	0.0408611	0.0309092	0.00319262
0.0106952	93.5	0.0117966	-0.56625	0.0407493	0.0308237	0.00318282
0.0106838	93.6	0.0117901	-0.56625	0.0406378	0.0307385	0.00317305
0.0106724	93.7	0.0117835	-0.566251	0.0405265	0.0306535	0.0031633
0.010661	93.8	0.0117771	-0.566251	0.0404155	0.0305686	0.00315358
0.0106496	93.9	0.0117706	-0.566251	0.0403046	0.0304839	0.00314389
0.0106383	94	0.0117641	-0.566251	0.040194	0.0303994	0.00313423
0.010627	94.1	0.0117577	-0.566251	0.0400837	0.0303151	0.00312459
0.0106157	94.2	0.0117512	-0.566251	0.0399735	0.0302309	0.00311498
0.0106045	94.3	0.0117448	-0.566251	0.0398636	0.030147	0.00310539
0.0105932	94.4	0.0117384	-0.566251	0.0397539	0.0300632	0.00309583
0.010582	94.5	0.011732	-0.566251	0.0396445	0.0299796	0.0030863
0.0105708	94.6	0.0117257	-0.566251	0.0395352	0.0298961	0.00307679
0.0105597	94.7	0.0117193	-0.566252	0.0394262	0.0298129	0.00306731
0.0105485	94.8	0.011713	-0.566252	0.0393174	0.0297298	0.00305786
0.0105374	94.9	0.0117067	-0.566252	0.0392089	0.029647	0.00304843
0.0105263	95	0.0117004	-0.566252	0.0391006	0.0295643	0.00303903
0.0105152	95.1	0.0116941	-0.566252	0.0389925	0.0294818	0.00302966
0.0105042	95.2	0.0116878	-0.566252	0.0388846	0.0293994	0.00302031
0.0104932	95.3	0.0116815	-0.566252	0.038777	0.0293173	0.00301099
0.0104822	95.4	0.0116753	-0.566252	0.0386696	0.0292353	0.00300169
0.0104712	95.5	0.0116691	-0.566252	0.0385624	0.0291535	0.00299242
0.0104603	95.6	0.0116629	-0.566252	0.0384555	0.0290719	0.00298318
0.0104493	95.7	0.0116567	-0.566253	0.0383488	0.0289904	0.00297396
0.0104384	95.8	0.0116505	-0.566253	0.0382423	0.0289092	0.00296477
0.0104275	95.9	0.0116443	-0.566253	0.038136	0.0288281	0.0029556
0.0104167	96	0.0116382	-0.566253	0.03803	0.0287472	0.00294646
0.0104058	96.1	0.011632	-0.566253	0.0379242	0.0286665	0.00293734
