#T	β	c	e	chiz	chic	s
0.0103734	96.4	0.00305619	-1.35756	1.19354e-08	1.05513e-08	0.0162154
0.0103627	96.5	0.00306243	-1.35756	1.18512e-08	1.04058e-08	0.0162154
0.010352	96.6	0.00306868	-1.35756	1.17676e-08	1.02615e-08	0.0162154
0.0103413	96.7	0.00307493	-1.35756	1.16847e-08	1.01184e-08	0.0162154
0.0103306	96.8	0.00308119	-1.35756	1.16024e-08	9.97673e-09	0.0162154
0.0103199	96.9	0.00308746	-1.35756	1.15209e-08	9.83624e-09	0.0162154
0.0103093	97	0.00309373	-1.35756	1.14401e-08	9.69727e-09	0.0162154
0.0102987	97.1	0.0031	-1.35756	1.13601e-08	9.55964e-09	0.0162154
0.0102881	97.2	0.00310629	-1.35756	1.12808e-08	9.42331e-09	0.0162154
0.0102775	97.3	0.00311258	-1.35756	1.12023e-08	9.28859e-09	0.0162154
0.0102669	97.4	0.00311888	-1.35756	1.11246e-08	9.15505e-09	0.0162153
0.0102564	97.5	0.00312518	-1.35756	1.10477e-08	9.02319e-09	0.0162153
0.0102459	97.6	0.00313148	-1.35756	1.09717e-08	8.89254e-09	0.0162153
0.0102354	97.7	0.0031378	-1.35756	1.08964e-08	8.76363e-09	0.0162153
0.0102249	97.8	0.00314411	-1.35756	1.0822e-08	8.63602e-09	0.0162153
0.0102145	97.9	0.00315044	-1.35756	1.07484e-08	8.50997e-09	0.0162153
0.0102041	98	0.00315677	-1.35756	1.06757e-08	8.38541e-09	0.0162153
0.0101937	98.1	0.00316311	-1.35756	1.06038e-08	8.26234e-09	0.0162153
0.0101833	98.2	0.00316945	-1.35756	1.05328e-08	8.1407e-09	0.0162153
0.0101729	98.3	0.0031758	-1.35756	1.04626e-08	8.02055e-09	0.0162153
0.0101626	98.4	0.00318216	-1.35756	1.03933e-08	7.90209e-09	0.0162153
0.0101523	98.5	0.00318852	-1.35756	1.03249e-08	7.78496e-09	0.0162153
0.010142	98.6	0.00319488	-1.35756	1.02574e-08	7.6696e-09	0.0162153
0.0101317	98.7	0.00320125	-1.35756	1.01907e-08	7.55568e-09	0.0162153
0.0101215	98.8	0.00320764	-1.35756	1.01249e-08	7.44319e-09	0.0162153
0.0101112	98.9	0.00321402	-1.35756	1.006e-08	7.33221e-09	0.0162153
0.010101	99	0.00322041	-1.35756	9.99598e-09	7.2229e-09	0.0162153
0.0100908	99.1	0.00322681	-1.35756	9.93283e-09	7.11488e-09	0.0162153
0.0100806	99.2	0.00323322	-1.35756	9.87056e-09	7.00848e-09	0.0162153
0.0100705	99.3	0.00323963	-1.35756	9.80916e-09	6.90372e-09	0.0162153
0.0100604	99.4	0.00324604	-1.35756	9.74865e-09	6.80015e-09	0.0162153
0.0100503	99.5	0.00325246	-1.35756	9.689e-09	6.69835e-09	0.0162153
0.0100402	99.6	0.00325889	-1.35756	9.63022e-09	6.59785e-09	0.0162153
0.0100301	99.7	0.00326532	-1.35756	9.57231e-09	6.49898e-09	0.0162153
0.01002	99.8	0.00327176	-1.35756	9.51526e-09	6.40157e-09	0.0162153
0.01001	99.9	0.00327821	-1.35756	9.45907e-09	6.30553e-09	0.0162153
0.01	100	0.00328465	-1.35756	9.40374e-09	6.21105e-09	0.0162153
